,TweetDate,Tweets,intention
  (0, 4989)	1",1
282,0.0334368114336286,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3460)	1
  (0, 3883)	1
  (0, 4733)	1
  (0, 1712)	1
  (0, 744)	1",0
283,0.09100316190935934,"  (0, 98)	1
  (0, 5208)	1
  (0, 653)	1
  (0, 1023)	1",0
284,0.5511892225588533,"  (0, 1782)	1",0
285,0.08307482767237218,"  (0, 2480)	1",1
286,0.054119298091765106,"  (0, 4485)	1
  (0, 1956)	1
  (0, 456)	1",1
287,0.13753879997875215,"  (0, 5247)	1
  (0, 1748)	1",0
288,0.0992762048318299,"  (0, 3151)	1
  (0, 3478)	1",0
289,0.03964160224319867,"  (0, 1725)	1
  (0, 3032)	1
  (0, 2888)	1
  (0, 4585)	1
  (0, 4837)	1
  (0, 3171)	1
  (0, 4573)	1
  (0, 235)	1",1
290,0.045501649896416765,"  (0, 548)	1",0
291,0.5515338967734681,"  (0, 1708)	1
  (0, 4627)	1",1
292,0.09376076245148958,"  (0, 1568)	1
  (0, 3260)	1
  (0, 4686)	1",0
293,0.033436742491891505,"  (0, 4257)	1
  (0, 1714)	1
  (0, 5291)	1
  (0, 4741)	1",0
294,0.05411926362089656,"  (0, 1803)	1
  (0, 39)	1",1
295,0.052395823606085114,"  (0, 2321)	1
  (0, 4121)	1",0
296,0.6208204114973721,"  (0, 4869)	1
  (0, 1026)	1
  (0, 1822)	1
  (0, 888)	1",1
297,0.09513966613516034,"  (0, 2190)	1
  (0, 2564)	1",0
298,0.05860054547391808,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 1529)	1
  (0, 395)	1
  (0, 15)	1
  (0, 691)	1
  (0, 720)	1
  (0, 1573)	1
  (0, 4717)	1",0
299,0.00930723792065792,"  (0, 4843)	1
  (0, 1001)	1
  (0, 1497)	1
  (0, 3944)	1
  (0, 2576)	1",0
300,0.0355050635465291,"  (0, 2877)	1
  (0, 1022)	1",1
301,0.07032060630948574,"  (0, 1365)	1",0
302,0.0675630057673555,"  (0, 4383)	1
  (0, 3031)	1
  (0, 4096)	1",1
303,0.6890726622813517,"  (0, 3666)	1
  (0, 5113)	1
  (0, 2008)	1",0
304,0.054119298091765106,"  (0, 880)	1",0
305,0.06859709735293719,"  (0, 5150)	1",0
306,0.015856668473974305,"  (0, 2137)	1",0
307,0.04515687226919625,"  (0, 4530)	1
  (0, 1569)	1
  (0, 3617)	1
  (0, 3908)	1",0
308,0.05032746808057897,"  (0, 3005)	1",1
309,0.08341957082872414,"  (0, 2145)	1",0
310,0.02137193849997189,"  (0, 5159)	1
  (0, 3756)	1",0
311,0.03481561170469372,"  (0, 1957)	1",0
312,0.030334467735146392,"  (0, 2559)	1
  (0, 3039)	1
  (0, 4111)	1",0
313,0.00827304292247057,"  (0, 2205)	1",0
314,0.7931746852973438,"  (0, 3994)	1
  (0, 4812)	1
  (0, 1561)	1",0
315,0.654946605831099,"  (0, 4886)	1",1
316,0.586004834263547,"  (0, 4008)	1
  (0, 204)	1
  (0, 4118)	1
  (0, 875)	1
  (0, 4099)	1
  (0, 4328)	1",0
317,0.018614269016104548,"  (0, 5364)	1
  (0, 746)	1
  (0, 1669)	1
  (0, 5369)	1
  (0, 12)	1
  (0, 675)	1",0
318,0.7583591425343872,"  (0, 1156)	1
  (0, 2421)	1
  (0, 4825)	1
  (0, 65)	1",0
319,0.3447087888960232,"  (0, 3322)	1
  (0, 5123)	1
  (0, 3942)	1",1
320,0.021372041912577536,"  (0, 1654)	1
  (0, 1481)	1
  (0, 1460)	1
  (0, 2139)	1
  (0, 559)	1
  (0, 1315)	1
  (0, 1392)	1",0
321,0.04343332884177916,"  (0, 2899)	1
  (0, 3027)	1",0
322,0.6546018626747471,"  (0, 1335)	1",0
323,0.04481212911284428,"  (0, 2747)	1",0
324,0.01206490740452526,"  (0, 1429)	1
  (0, 2706)	1",0
325,0.03998624198694498,"  (0, 4446)	1",0
326,0.020682521129005055,"  (0, 2907)	1
  (0, 4587)	1",1
327,0.02964498142244246,"  (0, 2307)	1
  (0, 5137)	1
  (0, 3957)	1
  (0, 4093)	1",0
328,0.8614270050230605,"  (0, 2078)	1
  (0, 534)	1
  (0, 2945)	1
  (0, 3364)	1
  (0, 792)	1
  (0, 2771)	1
  (0, 150)	1",1
329,0.07583597974808896,"  (0, 4843)	1
  (0, 1001)	2
  (0, 3460)	1
  (0, 2546)	1
  (0, 574)	1
  (0, 3662)	2
  (0, 1203)	1
  (0, 279)	1
  (0, 245)	1
  (0, 81)	1
  (0, 1326)	1
  (0, 4709)	1
  (0, 32)	1
  (0, 919)	1
  (0, 249)	1
  (0, 2316)	1
  (0, 72)	1
  (0, 4917)	1
  (0, 120)	1
  (0, 2612)	1
  (0, 344)	1",1
330,0.0062048597513071615,"  (0, 624)	1
  (0, 4487)	1
  (0, 510)	1",1
331,0.8962426856694913,"  (0, 4843)	1
  (0, 1001)	2
  (0, 3460)	1
  (0, 2078)	1
  (0, 4415)	1
  (0, 990)	1
  (0, 4423)	1
  (0, 991)	1
  (0, 5253)	1
  (0, 5222)	1
  (0, 772)	1
  (0, 939)	1
  (0, 4331)	1",0
332,0.0196484640142919,"  (0, 4843)	1
  (0, 1001)	2
  (0, 3460)	1
  (0, 2078)	1
  (0, 534)	1
  (0, 1653)	1
  (0, 569)	1
  (0, 1400)	1
  (0, 131)	1
  (0, 4065)	1
  (0, 4053)	1
  (0, 297)	1
  (0, 1399)	1
  (0, 4882)	1
  (0, 130)	1
  (0, 1418)	1
  (0, 4064)	1
  (0, 1507)	1
  (0, 231)	1",0
333,0.05928992837401637,"  (0, 4427)	1",0
334,0.08859020111097542,"  (0, 3006)	1",1
335,0.06790767998197035,"  (0, 893)	1",1
336,0.07307824132248453,"  (0, 4843)	1
  (0, 1001)	1
  (0, 1481)	1
  (0, 1460)	1
  (0, 4423)	1
  (0, 991)	1
  (0, 821)	1
  (0, 1071)	1
  (0, 275)	1",0
337,0.1382282862914561,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 988)	1
  (0, 396)	1
  (0, 4716)	1",1
338,0.09376079692235813,"  (0, 2307)	1
  (0, 1895)	1
  (0, 1275)	1
  (0, 4107)	1
  (0, 3927)	1",1
339,0.034470868548341756,"  (0, 2307)	3
  (0, 1499)	1
  (0, 3997)	1
  (0, 3911)	1
  (0, 2333)	1
  (0, 5307)	1
  (0, 4428)	1
  (0, 3972)	1
  (0, 4208)	1
  (0, 3910)	1",0
340,0.09065845322387592,"  (0, 1001)	1
  (0, 2111)	1
  (0, 5253)	1
  (0, 5180)	1
  (0, 4092)	1
  (0, 935)	1
  (0, 790)	1
  (0, 3046)	1
  (0, 3223)	2
  (0, 3443)	1
  (0, 3441)	1
  (0, 3442)	1
  (0, 2103)	1
  (0, 2620)	1
  (0, 3440)	1
  (0, 2048)	1
  (0, 820)	1
  (0, 4903)	1
  (0, 1792)	1
  (0, 1816)	1
  (0, 1197)	1",0
341,0.07445714500615529,"  (0, 3792)	1
  (0, 4564)	1
  (0, 786)	1
  (0, 2195)	1",0
342,0.08790071479827148,"  (0, 1654)	1
  (0, 990)	1
  (0, 992)	1
  (0, 593)	1
  (0, 856)	1
  (0, 4667)	1
  (0, 4731)	1
  (0, 153)	1",0
343,0.4139952002073216,"  (0, 2078)	1
  (0, 1653)	1
  (0, 792)	1
  (0, 2771)	1
  (0, 1584)	1
  (0, 4207)	1
  (0, 3720)	1
  (0, 3624)	1
  (0, 1453)	1
  (0, 2669)	1",1
344,0.07687007133367066,"  (0, 5364)	1
  (0, 746)	1
  (0, 1945)	1
  (0, 5370)	1
  (0, 4091)	1
  (0, 3770)	1
  (0, 672)	1",0
345,0.024129642454707778,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2124)	1
  (0, 5265)	1",1
346,0.6208203770265036,"  (0, 2532)	1
  (0, 4190)	1",0
347,0.0589452541594015,"  (0, 4991)	1",1
348,0.7235435997714306,"  (0, 4843)	1
  (0, 1001)	1
  (0, 3325)	1
  (0, 232)	1",1
349,0.08721129742730464,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2192)	1
  (0, 4217)	1",0
350,0.3450534286397695,"  (0, 4512)	1
  (0, 4373)	1
  (0, 4385)	1
  (0, 2719)	1",1
351,0.05446404124811707,"  (0, 1890)	1",0
352,0.30989317719132947,"  (0, 1203)	1
  (0, 971)	1
  (0, 4871)	1
  (0, 801)	1
  (0, 4892)	1
  (0, 228)	1
  (0, 1204)	1",0
353,0.9996552223727795,"  (0, 1741)	1",0
354,0.01378838189020525,"  (0, 2111)	1
  (0, 4308)	1
  (0, 636)	1",0
355,0.09376083139322668,"  (0, 4426)	1
  (0, 4946)	1
  (0, 4956)	1
  (0, 4110)	1",1
356,0.08962425822568856,"  (0, 1514)	1
  (0, 4628)	1
  (0, 5355)	1
  (0, 3251)	1
  (0, 1977)	1
  (0, 879)	1",1
357,0.0954844092915123,"  (0, 1691)	1
  (0, 4315)	1",1
358,0.07032057183861719,"  (0, 614)	1
  (0, 2220)	1
  (0, 4418)	1
  (0, 4122)	1
  (0, 1276)	1
  (0, 3653)	1
  (0, 1675)	1
  (0, 5085)	1
  (0, 3823)	1",0
359,0.6549465024184934,"  (0, 787)	1",0
360,0.04136514567061575,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2134)	1
  (0, 3439)	1",1
361,0.05515349308995245,"  (0, 2530)	1
  (0, 3747)	1
  (0, 3788)	1
  (0, 4595)	1
  (0, 4304)	1",0
362,0.013788450831942347,"  (0, 3645)	1
  (0, 1379)	1
  (0, 1017)	1
  (0, 2866)	1
  (0, 493)	1
  (0, 117)	1",0
363,0.04308858568542719,"  (0, 1001)	2
  (0, 746)	1
  (0, 2078)	1
  (0, 4689)	1
  (0, 1410)	1
  (0, 464)	1
  (0, 5253)	2
  (0, 1656)	1
  (0, 3418)	1
  (0, 3492)	2
  (0, 3934)	1
  (0, 1101)	1
  (0, 1363)	1
  (0, 1401)	1
  (0, 1655)	1
  (0, 3411)	1
  (0, 2663)	1
  (0, 3417)	1
  (0, 4759)	1
  (0, 272)	1
  (0, 1224)	1
  (0, 1014)	1
  (0, 3453)	1
  (0, 690)	1
  (0, 4748)	1",1
364,0.06825231972571667,"  (0, 716)	1
  (0, 4509)	1
  (0, 1377)	1
  (0, 196)	1",1
365,0.0010342294690558976,"  (0, 1654)	1
  (0, 1001)	1
  (0, 4903)	1
  (0, 972)	1
  (0, 2125)	1
  (0, 3499)	1
  (0, 2662)	1
  (0, 255)	1
  (0, 4900)	1
  (0, 3602)	1
  (0, 212)	1
  (0, 4901)	1
  (0, 1318)	1
  (0, 211)	1
  (0, 134)	1
  (0, 208)	1
  (0, 133)	1
  (0, 210)	1
  (0, 4809)	1
  (0, 4961)	1
  (0, 3500)	1
  (0, 3849)	1",1
366,0.02344029402547804,"  (0, 3665)	1
  (0, 1231)	1",0
367,0.8958979769840079,"  (0, 1203)	2
  (0, 4892)	1
  (0, 970)	1
  (0, 2843)	1
  (0, 299)	1",0
368,0.4825922286185217,"  (0, 2111)	1
  (0, 1653)	1
  (0, 5010)	1
  (0, 101)	1
  (0, 1915)	1
  (0, 1526)	1
  (0, 2061)	1
  (0, 1228)	1",1
369,0.015856668473974305,"  (0, 1272)	1
  (0, 2071)	1
  (0, 3839)	1
  (0, 1255)	1
  (0, 1549)	1
  (0, 1120)	1
  (0, 598)	1
  (0, 4184)	1
  (0, 4904)	1",0
370,0.24129611430926085,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2307)	1
  (0, 2078)	1
  (0, 220)	1
  (0, 5253)	1
  (0, 4903)	1
  (0, 4308)	1
  (0, 1546)	1
  (0, 3361)	1
  (0, 4013)	2
  (0, 961)	1
  (0, 2785)	1
  (0, 114)	1
  (0, 48)	1
  (0, 135)	1
  (0, 943)	1
  (0, 960)	1
  (0, 1135)	1
  (0, 4902)	1",0
371,0.028266181151377336,"  (0, 2307)	1
  (0, 3913)	1
  (0, 1814)	1
  (0, 3844)	1",1
372,0.07411236737893477,"  (0, 4629)	1",1
373,0.5515339657152052,"  (0, 1691)	1
  (0, 4821)	1",1
374,0.03102378169350758,"  (0, 1523)	1
  (0, 1154)	1",1
375,0.04584628964016309,"  (0, 3430)	1",0
376,0.010341295035371074,"  (0, 1001)	1
  (0, 2111)	1
  (0, 5253)	1
  (0, 2103)	1
  (0, 2048)	1
  (0, 4903)	1
  (0, 1792)	1
  (0, 1816)	1
  (0, 1202)	1
  (0, 4173)	1
  (0, 3916)	1
  (0, 3917)	1
  (0, 3273)	1
  (0, 3851)	1
  (0, 4056)	1
  (0, 4187)	1
  (0, 5181)	1
  (0, 2592)	1
  (0, 4222)	1
  (0, 819)	1
  (0, 96)	1",1
377,0.016546016903204043,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2078)	1
  (0, 1771)	1
  (0, 4783)	1
  (0, 3702)	1
  (0, 2099)	1
  (0, 2081)	1
  (0, 2106)	1
  (0, 3445)	1
  (0, 2084)	1
  (0, 2087)	1
  (0, 170)	1
  (0, 2082)	1
  (0, 2825)	1
  (0, 3410)	1",1
378,0.04929337649499726,"  (0, 5093)	1
  (0, 3846)	1",1
379,0.020682521129005055,"  (0, 1902)	1",1
380,0.08514307978527269,"  (0, 4941)	1",1
381,0.08100654108860313,"  (0, 2430)	1
  (0, 3001)	1",0
382,0.3098931082495924,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 2771)	1
  (0, 2195)	1
  (0, 2099)	1
  (0, 3445)	1
  (0, 1311)	1
  (0, 1338)	1
  (0, 2204)	1
  (0, 844)	1
  (0, 171)	1
  (0, 2203)	1
  (0, 3446)	1
  (0, 975)	1
  (0, 976)	1
  (0, 2764)	1",0
383,0.24095147456551452,"  (0, 4557)	1
  (0, 1274)	1
  (0, 102)	1
  (0, 1898)	1
  (0, 2298)	1
  (0, 2346)	1",0
384,0.09169254480945763,"  (0, 1654)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 2078)	1
  (0, 534)	1
  (0, 4383)	1
  (0, 5253)	1
  (0, 2048)	1
  (0, 4903)	1
  (0, 1792)	1
  (0, 1816)	1
  (0, 3733)	1
  (0, 1168)	1
  (0, 635)	1
  (0, 609)	1
  (0, 590)	1
  (0, 600)	1
  (0, 610)	1
  (0, 567)	1
  (0, 557)	1
  (0, 818)	1
  (0, 89)	1",0
385,0.012754255833754998,"  (0, 5111)	1
  (0, 769)	1",0
386,0.06928648025303548,"  (0, 1001)	1
  (0, 2078)	1
  (0, 131)	1
  (0, 1453)	2
  (0, 114)	1
  (0, 2112)	1
  (0, 1455)	1
  (0, 5182)	1
  (0, 2566)	1
  (0, 2763)	1
  (0, 3250)	1
  (0, 93)	1",1
387,0.010686072662591589,"  (0, 1984)	1
  (0, 4641)	1
  (0, 3796)	1",1
388,0.055153424148215356,"  (0, 3099)	1",1
389,0.7242329826715288,"  (0, 2038)	1
  (0, 1366)	1",1
390,0.07238885842238624,"  (0, 1001)	1
  (0, 2078)	1
  (0, 1053)	1
  (0, 4892)	1
  (0, 1363)	1
  (0, 114)	1
  (0, 48)	1
  (0, 1127)	1
  (0, 5277)	2
  (0, 3243)	1
  (0, 1054)	1
  (0, 1355)	1
  (0, 4898)	1
  (0, 4908)	1
  (0, 2822)	1
  (0, 4907)	1
  (0, 140)	1
  (0, 1126)	1
  (0, 938)	1
  (0, 3224)	1
  (0, 2829)	1
  (0, 796)	1
  (0, 3396)	1
  (0, 4206)	1
  (0, 1354)	1
  (0, 4133)	2
  (0, 1351)	2",0
391,0.06032412337220372,"  (0, 1203)	2
  (0, 4892)	1
  (0, 964)	1
  (0, 3266)	1",1
392,0.13788357760597267,"  (0, 1725)	4
  (0, 681)	1
  (0, 4404)	1
  (0, 4803)	1
  (0, 4407)	1
  (0, 4402)	1
  (0, 4317)	1
  (0, 1761)	1
  (0, 5055)	1",0
393,0.002413064210989568,"  (0, 3695)	1
  (0, 4028)	1
  (0, 802)	1
  (0, 1567)	1
  (0, 4144)	1",0
394,0.025853220352993415,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2307)	1
  (0, 2111)	1
  (0, 2195)	1
  (0, 1135)	1
  (0, 775)	1
  (0, 481)	1
  (0, 3551)	1
  (0, 13)	1",1
395,0.620820342555635,"  (0, 4163)	1
  (0, 3804)	1
  (0, 3222)	1",0
396,0.34505339416890096,"  (0, 534)	1
  (0, 1593)	1
  (0, 3670)	1
  (0, 90)	1
  (0, 2305)	1
  (0, 4968)	1
  (0, 4560)	1",0
397,0.006894173709668351,"  (0, 4383)	1
  (0, 4450)	1
  (0, 4198)	1",1
398,0.045846358581900185,"  (0, 4028)	1
  (0, 802)	1
  (0, 1567)	1
  (0, 512)	1",1
399,0.09169254480945763,"  (0, 4579)	1
  (0, 3939)	1
  (0, 3402)	1
  (0, 825)	1",1
400,0.04136514567061575,"  (0, 2078)	1
  (0, 5123)	1
  (0, 2829)	1
  (0, 817)	1
  (0, 5294)	2
  (0, 3313)	1
  (0, 2178)	1
  (0, 2449)	2
  (0, 663)	1
  (0, 1313)	1
  (0, 3185)	1
  (0, 816)	1
  (0, 1492)	1
  (0, 1606)	1
  (0, 74)	1
  (0, 3311)	1
  (0, 1452)	1
  (0, 766)	1
  (0, 662)	1
  (0, 1998)	1
  (0, 365)	1",0
401,0.026887346409443666,"  (0, 1654)	1
  (0, 2307)	1
  (0, 1125)	1
  (0, 5066)	1
  (0, 2966)	1
  (0, 3595)	1
  (0, 349)	1",0
402,0.03929689355771525,"  (0, 4843)	1
  (0, 1001)	1
  (0, 4437)	1
  (0, 4518)	1
  (0, 2276)	1
  (0, 2579)	1",0
403,0.0034471557965712724,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2307)	1
  (0, 1135)	1
  (0, 1288)	1
  (0, 3550)	1
  (0, 5209)	1",0
404,0.059979311274114655,"  (0, 5290)	1
  (0, 3991)	1
  (0, 1893)	1
  (0, 4737)	1
  (0, 1918)	1
  (0, 2357)	1",1
405,0.0037917955403175933,"  (0, 4693)	1
  (0, 3258)	1
  (0, 75)	1",1
406,0.07721474554828553,"  (0, 2117)	1",0
407,0.03653915513211081,"  (0, 3308)	1
  (0, 2919)	1
  (0, 3196)	1
  (0, 5026)	1",1
408,0.06928651472390403,"  (0, 1404)	1
  (0, 4289)	1
  (0, 2983)	1
  (0, 4298)	1
  (0, 4282)	1
  (0, 4274)	1",0
409,0.028955529580607077,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 2078)	1
  (0, 2769)	1
  (0, 1409)	1
  (0, 3448)	1
  (0, 3651)	1",0
410,0.023095481927388976,"  (0, 1926)	1
  (0, 2271)	1",0
411,0.7235436342422991,"  (0, 1691)	1
  (0, 3100)	1
  (0, 3007)	1
  (0, 4810)	1",1
412,0.0461910672673836,"  (0, 4843)	1
  (0, 1001)	1
  (0, 1809)	1
  (0, 3657)	1
  (0, 3603)	1",1
413,0.07514652790625358,"  (0, 4843)	1
  (0, 1001)	1
  (0, 1809)	1
  (0, 3657)	1
  (0, 3603)	1",1
414,0.0499827938659641,"  (0, 2111)	1",0
415,0.034470868548341756,"  (0, 368)	1
  (0, 2616)	1
  (0, 285)	1
  (0, 128)	1",0
416,0.6552912111039768,"  (0, 4547)	1",1
417,0.052051080449733146,"  (0, 1901)	1
  (0, 3166)	1
  (0, 3486)	1",1
418,0.20716995444640252,"  (0, 1001)	1
  (0, 1653)	1
  (0, 4130)	1
  (0, 3726)	1
  (0, 698)	1
  (0, 2660)	1
  (0, 225)	1
  (0, 4212)	1
  (0, 3752)	2
  (0, 3504)	1
  (0, 224)	1",1
419,0.13822818287885044,"  (0, 1654)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 1203)	2
  (0, 5253)	1
  (0, 3688)	2
  (0, 797)	1
  (0, 1387)	1
  (0, 4870)	1
  (0, 2355)	1
  (0, 200)	1
  (0, 3850)	1
  (0, 4613)	1
  (0, 3342)	1
  (0, 4612)	1
  (0, 5272)	1
  (0, 974)	1
  (0, 1483)	1
  (0, 2586)	1",1
420,0.7587038856907392,"  (0, 2111)	1
  (0, 534)	1
  (0, 4415)	1
  (0, 5253)	1
  (0, 999)	1
  (0, 216)	1
  (0, 3567)	1
  (0, 651)	1
  (0, 2065)	1
  (0, 2074)	1
  (0, 652)	1
  (0, 1058)	1
  (0, 592)	1
  (0, 2102)	1
  (0, 2950)	1
  (0, 4719)	1
  (0, 647)	1
  (0, 650)	1
  (0, 998)	1
  (0, 1085)	1",0
421,0.04515687226919625,"  (0, 1001)	1
  (0, 1653)	1
  (0, 5253)	1
  (0, 4892)	1
  (0, 4033)	1
  (0, 2804)	1
  (0, 3054)	1
  (0, 2775)	1
  (0, 1296)	1
  (0, 113)	1
  (0, 4966)	1
  (0, 139)	1",0
422,0.08341950188698705,"  (0, 4843)	1
  (0, 1001)	1
  (0, 1653)	1
  (0, 4892)	1
  (0, 4033)	1
  (0, 2804)	1
  (0, 3054)	1
  (0, 2776)	1
  (0, 3663)	1",1
423,0.7931746852973438,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2192)	1
  (0, 5377)	1",1
424,0.06342643259981738,"  (0, 2111)	1
  (0, 3085)	1
  (0, 2524)	1
  (0, 4267)	1
  (0, 3687)	1
  (0, 4243)	1
  (0, 538)	1",0
425,0.002068286583769054,"  (0, 5062)	1
  (0, 3769)	1",1
426,0.7242329826715288,"  (0, 74)	1
  (0, 3902)	1
  (0, 5127)	1
  (0, 1148)	1
  (0, 4703)	1
  (0, 2315)	1",0
427,0.06721829708187207,"  (0, 4843)	1
  (0, 1001)	1
  (0, 4134)	1
  (0, 3692)	1
  (0, 2221)	1
  (0, 4240)	1
  (0, 388)	1
  (0, 37)	1",1
428,0.27576694838673405,"  (0, 2386)	1
  (0, 3118)	1",1
429,0.8617717137085439,"  (0, 2132)	1
  (0, 69)	1
  (0, 1150)	1",0
430,0.06273701522885054,"  (0, 4568)	1",1
431,0.6208204459682407,"  (0, 2111)	1
  (0, 3446)	1
  (0, 2026)	1
  (0, 3174)	1",0
432,0.028610820895123658,"  (0, 2178)	1
  (0, 1765)	1
  (0, 3050)	1
  (0, 3326)	1
  (0, 845)	1
  (0, 2670)	1",1
433,0.07238889289325479,"  (0, 2111)	1
  (0, 3940)	1",1
434,0.02240606455642214,"  (0, 861)	1
  (0, 4026)	1
  (0, 4943)	1
  (0, 1242)	1
  (0, 2326)	1
  (0, 3890)	1",0
435,0.9993104792164276,"  (0, 3764)	1",1
436,0.09445017982245642,"  (0, 2497)	1
  (0, 103)	1
  (0, 1510)	1
  (0, 1617)	1
  (0, 2710)	1
  (0, 3891)	1",0
437,0.017580142959654297,"  (0, 2739)	1",1
438,0.012754324775492095,"  (0, 2111)	1
  (0, 912)	1
  (0, 1249)	1
  (0, 2851)	1
  (0, 151)	1
  (0, 1038)	1
  (0, 1039)	1
  (0, 1451)	1
  (0, 1251)	1
  (0, 682)	1
  (0, 1250)	1
  (0, 840)	1",1
439,0.007928299766118604,"  (0, 1654)	1
  (0, 1001)	1
  (0, 2307)	1
  (0, 2111)	1
  (0, 3937)	1
  (0, 5253)	1
  (0, 2048)	1
  (0, 3281)	2
  (0, 993)	1
  (0, 3333)	2
  (0, 2059)	1
  (0, 1237)	1
  (0, 3335)	1
  (0, 777)	1
  (0, 490)	1
  (0, 1302)	1
  (0, 1068)	1
  (0, 3173)	1
  (0, 5179)	1
  (0, 4971)	1
  (0, 1124)	1
  (0, 1166)	1
  (0, 3392)	1
  (0, 5267)	1
  (0, 4736)	1",0
440,0.0510168854515458,"  (0, 1262)	1",1
441,0.013098998990106964,"  (0, 1654)	1
  (0, 1481)	1
  (0, 1460)	1
  (0, 1384)	1
  (0, 3252)	1
  (0, 4584)	1
  (0, 3980)	1
  (0, 3482)	1
  (0, 5096)	1
  (0, 5343)	1
  (0, 3989)	1
  (0, 4646)	1
  (0, 3548)	1",0
442,0.06342639812894883,"  (0, 5245)	1",0
443,0.027921403524156823,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 4134)	1
  (0, 4297)	1
  (0, 3709)	1
  (0, 869)	1
  (0, 3310)	1
  (0, 35)	1",0
444,0.04756986753844872,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 1481)	1
  (0, 1460)	1
  (0, 3252)	1
  (0, 4584)	1
  (0, 3980)	1
  (0, 3482)	1
  (0, 5096)	1
  (0, 5343)	1
  (0, 3989)	1
  (0, 4646)	1
  (0, 1382)	1
  (0, 2184)	1
  (0, 3549)	1
  (0, 393)	1",1
445,0.030334467735146392,"  (0, 4843)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 5253)	1
  (0, 5277)	1
  (0, 3148)	1
  (0, 5186)	1
  (0, 936)	1
  (0, 1547)	1
  (0, 3212)	1
  (0, 5276)	1
  (0, 5279)	1
  (0, 3710)	1
  (0, 2970)	1
  (0, 367)	1
  (0, 1011)	1
  (0, 3674)	1",1
446,0.27576694838673405,"  (0, 4374)	1
  (0, 2917)	1
  (0, 2440)	1
  (0, 4665)	1
  (0, 271)	1
  (0, 227)	1
  (0, 2944)	1",1
447,0.02688727746770657,"  (0, 1001)	1
  (0, 2111)	1
  (0, 5253)	1
  (0, 4903)	1
  (0, 4900)	1
  (0, 4961)	1
  (0, 4902)	1
  (0, 5178)	1
  (0, 2129)	1
  (0, 4975)	2
  (0, 1111)	1
  (0, 84)	1
  (0, 3600)	1
  (0, 2567)	1
  (0, 207)	2
  (0, 1010)	2
  (0, 3601)	1
  (0, 119)	1",1
448,0.07238892736412333,"  (0, 791)	1",0
449,0.7238882395151769,"  (0, 1654)	1
  (0, 4843)	1
  (0, 1001)	1
  (0, 2771)	1
  (0, 2099)	1
  (0, 3445)	1
  (0, 844)	1
  (0, 3446)	1
  (0, 975)	1
  (0, 976)	1
  (0, 4879)	1
  (0, 276)	1
  (0, 301)	1
  (0, 172)	1
  (0, 1206)	1",0
450,0.038607372774142765,"  (0, 1653)	1
  (0, 2091)	1
  (0, 4689)	1
  (0, 135)	1
  (0, 3688)	1
  (0, 301)	1
  (0, 3278)	1
  (0, 1031)	1
  (0, 3783)	1
  (0, 461)	1
  (0, 1292)	1
  (0, 2083)	1
  (0, 2086)	1
  (0, 1412)	1
  (0, 3680)	1
  (0, 465)	1
  (0, 168)	1",0
451,0.029989759049662973,"  (0, 2111)	1
  (0, 2771)	1
  (0, 844)	1
  (0, 3562)	2
  (0, 1319)	1
  (0, 167)	1",0
452,0.0382626985595279,"  (0, 2723)	1",0
453,0.008273008451602022,"  (0, 3114)	1
  (0, 111)	1",1
454,0.04653567254026137,"  (0, 1001)	1
  (0, 2111)	1
  (0, 1203)	2
  (0, 5253)	1
  (0, 3688)	1
  (0, 4870)	1
  (0, 2355)	1
  (0, 3850)	1
  (0, 4613)	1
  (0, 3342)	1
  (0, 4612)	1
  (0, 5272)	1
  (0, 974)	1
  (0, 1483)	1
  (0, 3495)	1
  (0, 201)	1
  (0, 1110)	1",0
455,0.09169257928032618,"  (0, 1654)	1
  (0, 1001)	1
  (0, 2111)	1
  (0, 3343)	1
  (0, 1203)	2
  (0, 5253)	1
  (0, 3688)	1
  (0, 1387)	1
  (0, 4870)	1
  (0, 2355)	1
  (0, 3850)	1
  (0, 4613)	1
  (0, 3342)	1
  (0, 4612)	1
  (0, 5272)	1
  (0, 974)	1
  (0, 1483)	1
  (0, 2586)	1
  (0, 205)	1
  (0, 1513)	1
  (0, 3344)	1
  (0, 199)	1",0
456,0.07962777528840656,"  (0, 2072)	1
  (0, 4334)	1
  (0, 2070)	1
  (0, 2076)	1",0
